,Unnamed: 0.1,Unnamed: 0,statement_idx,report,page_num,sent_num,original_statement,final_statement,confidence,score,split,context,has_confidence_in_final_statement,raw_output_1,model_confidence_classification_1,model_logprobs1,raw_output_2,model_confidence_classification_2,model_logprobs2,raw_output_3,model_confidence_classification_3,model_logprobs3,raw_output_4,model_confidence_classification_4,model_logprobs4,raw_output_5,model_confidence_classification_5,model_logprobs5
6915,6915,250,6915,AR6_WGII,2569,30,"Both RKRs and systems are facing substantial (residual) risk, characterised by adaptation limits and sharing heatwaves as the hazard, for which climate change has been considered the major driver of increasing intensity and frequency ","Both representative key risks (RKRs) and systems are facing substantial (residual) risk, characterised by adaptation limits and sharing heatwaves as the hazard, for which climate change has been considered the major driver of increasing intensity and frequency",high,2,test,"Section 17.2.2.5 thus contributes to understanding in which systems and regions transformational adaptation is increasingly required and considered once incremental adjustments are exhausted in the context of soft and hard limits. Assessing risk and limits requires in-depth analysis of the adaptability of human and natural systems under different warming and risk levels, also considering socioeconomic exposure and vulnerability drivers, informed by perspectives on what breaching limits means, especially if significant change and losses and damages occur (Sections 16.4, 8.4). Assessments differ between natural systems (where adaptation potential is often very limited; Klein et al., 2014) and human systems where incremental and transformational adaptation can help to extend soft limits so that hard limits are not met or to buy time until hard limits are reached with higher levels of warming. The assessment synthesises global and regional evidence across regional and thematic report chapters along a continuum from observed to projected impacts and risks, the spectrum of incremental and transformational adaptation, and finally any evidence on soft and hard limits. We present regional evidence for two types of salient natural and human systems and RKRs: RKR-B (risk to terrestrial and ocean ecosystems), where we assess risks from marine heatwaves to coral reefs; and RKR- E (risk of heat on human health as a human system). Both RKRs and systems are facing substantial (residual) risk, characterised by adaptation limits and sharing heatwaves as the hazard, for which climate change has been considered the major driver of increasing intensity and frequency (high confidence) (IPCC, 2021). The assessment synthesises evidence on transformation as reported in the chapters as well as categorises identified adaptation options",False,high,high,"[('high', -0.39563602, 67.33), ('very', -1.1456361, 31.8), ('medium', -4.770636, 0.85), (""'"", -9.395636, 0.01), ('\n', -10.020636, 0.0)]",very high,very high,"[('very', -0.7035277, 49.48), ('high', -0.7035277, 49.48), ('medium', -4.7035275, 0.91), ('Confidence', -7.7035275, 0.05), ('Statement', -7.8285275, 0.04)]",high,high,"[('high', -0.48760542, 61.41), ('very', -0.98760545, 37.25), ('medium', -4.3626056, 1.27), (""'"", -8.737605, 0.02), ('Confidence', -8.987605, 0.01)]",high,high,"[('high', -0.12945421, 87.86), ('very', -2.2544541, 10.49), ('medium', -4.129454, 1.61), ('low', -9.254455, 0.01), ('Statement', -9.379455, 0.01)]",high,high,"[('high', -0.10612706, 89.93), ('very', -2.356127, 9.48), ('medium', -5.3561273, 0.47), ('Confidence', -8.106127, 0.03), ('High', -8.356127, 0.02)]"
6921,6921,251,6921,AR6_WGII,2573,5,"Modelling has shown, however, that the effectiveness of such high- risk interventions declines beyond 2°C of global warming (Figure 3.23, Section 3.4.2.1) ","Planned adaptation can help to buy some limited time, including through recovery and restoration efforts that target resistant coral populations and interventions to culture heat-tolerant algal symbionts as well as by setting up marine protected areas. Under higher warming levels, transformation has been proposed as possibly complementing available management approaches with high-risk interventions, including enhanced corals and reef shading, which may help to sustain some coral reef systems beyond 1.5°C of global warming. Modelling has shown, however, that the effectiveness of such high-risk interventions declines beyond 2°C of global warming.",medium,1,test,"17 2562Chapter 17 Decision-Making Options for Managing Risk further exacerbated by increases in intensity, frequency and duration of marine heatwaves (high confidence) as well as impacts from extreme events such as tropical cyclones (low to medium confidence) (Section 3.4.2). Although there is some evidence of autonomous natural thermal adaptation, as indicated by the presence of stress-tolerant symbionts adapted to higher thermal thresholds observed in the Persian Gulf, there is low confidence (limited evidence, low agreement) that enhanced thermal tolerance can be maintained over time (Chapter 3 Box 5) as the adaptability in natural system is considered very limited and risks are driven by water temperature. Evidence suggests that already at further warming of 1.5°C coral reefs are put at high risk (very high confidence) (Section 3.4.2.1). Planned adaptation can help to buy some limited time, including through recovery and restoration efforts that target resistant coral populations and interventions to culture heat-tolerant algal symbionts as well as by setting up marine protected areas. Under higher warming levels, transformation has been proposed as possibly complementing available management approaches with high-risk interventions, including enhanced corals and reef shading, which may help to sustain some coral reef systems beyond 1.5°C of global warming. Modelling has shown, however, that the effectiveness of such high- risk interventions declines beyond 2°C of global warming (Figure 3.23, Section 3.4.2.1) (medium confidence). Already for limited warming beyond 1.5°C for mid-century with increasing intensity and frequency of marine heatwaves, hard limits are projected to become manifest in terms of widespread decline and loss of structural integrity (very high confidence) (Section 3.4.2.1), including for the two largest such systems, the Great Barrier Reef and the Mesoamerican coral reef (Section 11.3.2, Box 11.2, Tables 11.14, 12.4).",False,medium,medium,"[('medium', -0.25334358, 77.62), ('high', -1.5033436, 22.24), ('low', -7.3783436, 0.06), ('very', -7.5033436, 0.06), (""'"", -8.753344, 0.02)]",medium,medium,"[('medium', -0.14627017, 86.39), ('high', -2.0212703, 13.25), ('low', -6.1462703, 0.21), ('very', -6.7712703, 0.11), ('I', -9.02127, 0.01)]",medium,medium,"[('medium', -0.48033866, 61.86), ('high', -0.9803387, 37.52), ('very', -6.2303386, 0.2), ('Statement', -6.2303386, 0.2), ('High', -7.2303386, 0.07)]",medium,medium,"[('medium', -0.2548462, 77.5), ('high', -1.5048462, 22.21), ('very', -6.379846, 0.17), ('low', -6.879846, 0.1), (""'"", -9.254847, 0.01)]",medium,medium,"[('medium', -0.28393838, 75.28), ('high', -1.4089384, 24.44), ('very', -6.2839384, 0.19), ('low', -7.2839384, 0.07), ('I', -8.783938, 0.02)]"
6962,6962,252,6962,AR6_WGII,2588,17,"Since AR5, recognition of the importance of using integrated adaptation to improve climate risk management across the nexus between many sectors and across regions has increased ","Since the 5th assessment report (AR5), recognition of the importance of using integrated adaptation to improve climate risk management across the nexus between many sectors and across regions has increased",high,2,test,"An emerging field in adapting fisheries to climate change is to embed the decision- making system in the scenario models in order to assess the capability of feedback management (decision-making, monitoring and capacity for adjustment of the options over time) to achieve satisfactory trade- offs among the objectives of the different stakeholders (medium confidence) (Melbourne-Thomas et al., 2017; Holsman et al., 2019; Hollowed et al., 2020). This method can enable prospective evaluation of future whole-of-management scenarios described in this chapter. 17.3.2 Integration across Portfolios of Adaptation Responses In recent years, methods for simultaneously considering multiple societal and sectoral objectives, climate risks and adaptation options have been emerging, often termed ‘integrated’ approaches (Hadka et al., 2015; Garner et al., 2016; Rosenzweig et al., 2017; Giupponi and Gain, 2017a; Stelzenmuller et al., 2018; Marchau et al., 2019). Different decision-making approaches can be complementary (Kwakkel et al., 2016), and multiple approaches will be needed to manage risks across sectors, in space and over short to long time scales (Section 17.6). Higher-level integration was first presented in the IPCC Special Report on Managing the Risks of Extreme Events and Disasters to Advance Climate Change Adaptation (SREX) (Burton et al., 2012; Lal et al., 2012; O’Brien et al., 2012) and includes concepts of planning, coordination and mainstreaming (Lal et al., 2012), consideration of cross-scale dynamics and nested vulnerabilities (Klein et al., 2014), and decision- making across governments and sectors (Denton et al., 2014; Mimura et al., 2014). Since AR5, recognition of the importance of using integrated adaptation to improve climate risk management across the nexus between many sectors and across regions has increased (high confidence) (Harrison et al., 2016; Challinor et al., 2018). This was highlighted in the Special Report on Climate Change and Land (Hurlbert et al., 2019); advanced planning and integration of adaptation responses are needed over many levels (medium confidence) (Göpfert et al., 2019; Section 17.6; Woodruff and Regan, 2019).",False,medium,medium,"[('medium', -0.4371621, 64.59), ('high', -1.1871622, 30.51), ('Confidence', -3.1871622, 4.13), ('very', -5.187162, 0.56), ('High', -6.937162, 0.1)]",medium,medium,"[('medium', -0.5110907, 59.98), ('high', -1.0110908, 36.38), ('Confidence', -3.5110908, 2.99), ('very', -5.3860908, 0.46), ('High', -7.0110908, 0.09)]",high,high,"[('high', -0.24739131, 78.08), ('medium', -1.7473913, 17.42), ('Confidence', -3.6223912, 2.67), ('very', -4.247391, 1.43), ('High', -5.872391, 0.28)]",medium,medium,"[('medium', -0.4371621, 64.59), ('high', -1.1871622, 30.51), ('Confidence', -3.1871622, 4.13), ('very', -5.187162, 0.56), ('High', -6.937162, 0.1)]",high,high,"[('high', -0.3528566, 70.27), ('medium', -1.3528566, 25.85), ('Confidence', -3.7278566, 2.4), ('very', -4.4778566, 1.14), ('High', -6.1028566, 0.22)]"
7083,7083,253,7083,AR6_WGII,2682,14,"While there are many possible successful pathways to future development in the context of climate change, history shows that pathways positive for the vast majority of people typically induce significant impacts and costs, especially on marginal and vulnerable people ","While there are many possible successful pathways to future development in the context of climate change, history shows that pathways positive for the vast majority of people typically induce significant impacts and costs, especially on marginal and vulnerable people",high,2,test,"Such framings frequently rest upon measures of economic activity, using them as proxies for the wider well-being of the population whose activity is measured. For example, the level of GDP is often equated with levels of social welfare, even though as a measure of market output, it can be an inadequate metric for gauging well-being over time, particularly in its environmental and social dimensions (Van den Bergh, 2007; Stiglitz et al., 2009). The result of this broad framing linking economic growth to human well- being has been decades of policies, programmes and projects aimed at growing economies at scales from the household to regional and global. However, linking development to past and current modes of economic growth creates significant challenges for CRD, as it implies that the very processes that have contributed to current climate challenges, including economic growth and the resource use and energy regimes it relies upon, are also the pathways to improvements in human well-being. This places climate resilience and development in opposition to one another. While there are many possible successful pathways to future development in the context of climate change, history shows that pathways positive for the vast majority of people typically induce significant impacts and costs, especially on marginal and vulnerable people (high confidence) (Hickel, 2017). Frequently, considerations for social difference and equity are side-lined in these processes, for example through the assumption that a growing economy lifts opportunity for all, further marginalising those who are the most vulnerable to climate change (Matin et al., 2018; Diffenbaugh and Burke, 2019).",False,medium,medium,"[('medium', -0.038984723, 96.18), ('high', -3.4139848, 3.29), ('low', -5.288985, 0.5), (""'"", -9.788984, 0.01), ('Medium', -9.788984, 0.01)]",medium,medium,"[('medium', -0.03960526, 96.12), ('high', -3.7896051, 2.26), ('low', -4.164605, 1.55), ('I', -7.914605, 0.04), ('very', -8.539605, 0.02)]",medium,medium,"[('medium', -0.03540724, 96.52), ('low', -4.035407, 1.77), ('high', -4.285407, 1.38), ('Confidence', -5.910407, 0.27), ('I', -8.660407, 0.02)]",medium,medium,"[('medium', -0.027047573, 97.33), ('high', -3.7770476, 2.29), ('low', -5.6520476, 0.35), ('very', -9.152047, 0.01), ('I', -9.277047, 0.01)]",medium,medium,"[('medium', -0.036830142, 96.38), ('high', -3.5368302, 2.91), ('low', -5.03683, 0.65), ('I', -8.28683, 0.03), ('very', -8.66183, 0.02)]"
7102,7102,254,7102,AR6_WGII,2699,22,"Synergies between adaptation, mitigation and sustainable development might be promoted by prioritising those CRD strategies most likely to generate synergies ","Synergies between adaptation, mitigation and sustainable development might be promoted by prioritising those climate resilient development (CRD) strategies most likely to generate synergies",very high,3,test,"These types of outcomes are categorised as maladaptation, interventions that increase rather than decrease vulnerability, and/ or undermine or eradicate future opportunities for adaptation and development (Barnett and O’Neill, 2010; Juhola et al., 2015; Magnan et al., 2016; Antwi-Agyei et al., 2017; Schipper, 2020). This inadvertent impact on equity appears to fundamentally contradict a benevolent understanding of transformative adaptation that also champions social justice (Patterson et al., 2018), thus posing long-term maladaptation in opposition to transformative adaptation (Magnan et al., 2020). Similarly, mitigation efforts, while reducing emissions, can also increase climate impacts vulnerability and undermine adaptation efforts. The same can be said for some poverty alleviation and sustainable development efforts that increase vulnerability for specific segments of the population. For example, in Central America, an evaluation of 12 rural renewable energy projects (either forthe clean development mechanism, early warning systems or rural electrification goals) found that some mitigation and poverty alleviation projects increased vulnerability to families—by excluding them, not adhering to local safety and quality codes and standards, or significantly altering community power dynamics and contributing to conflict (Ley, 2017; Ley et al., 2020). Synergies between adaptation, mitigation and sustainable development might be promoted by prioritising those CRD strategies most likely to generate synergies (very high confidence) (Roy et al., 2018; Karlsson et al., 2020). This could include focusing on poverty alleviation that improves adaptive capacity (e.g., Kaya and Chinsamy, 2016; Kuper et al., 2017; Ley, 2017; Sánchez and Izzo, 2017; Stańczuk-Gałwiaczek et al., 2018; Ley et al., 2020); renewable energy systems that improve water management and preservation of river ecological integrity (e.g., Berga, 2016; Rasul and Sharma, 2016); or internalising positive externalities, such as subsidies for mitigation options thought to also improve water use efficiency (e.g., Roy et al., 2018).",False,medium,medium,"[('medium', -0.18679987, 82.96), ('high', -1.9367999, 14.42), ('very', -4.5618, 1.04), ('low', -5.0618, 0.63), ('Confidence', -5.6868, 0.34)]",medium,medium,"[('medium', -0.022790786, 97.75), ('high', -4.022791, 1.79), ('Confidence', -5.897791, 0.27), ('low', -6.772791, 0.11), ('Statement', -8.022791, 0.03)]",medium,medium,"[('medium', -0.022790786, 97.75), ('high', -4.022791, 1.79), ('Confidence', -5.897791, 0.27), ('low', -6.772791, 0.11), ('Statement', -8.022791, 0.03)]",medium,medium,"[('medium', -0.03429939, 96.63), ('high', -3.5342994, 2.92), ('low', -6.0342994, 0.24), ('Confidence', -6.9092994, 0.1), ('very', -7.5342994, 0.05)]",medium,medium,"[('medium', -0.17953305, 83.57), ('high', -1.929533, 14.52), ('Confidence', -4.429533, 1.19), ('Medium', -6.054533, 0.23), ('High', -6.304533, 0.18)]"
7104,7104,255,7104,AR6_WGII,2700,9,"This implies greater mitigation trade-offs in terms of overall economic development, food crop prices, energy prices and overall household consumption, but lower climate risk, with sustainable development synergies such as human health and lower adaptation trade-offs, and an uneven distribution of effects ","Globally, low climate change projections, versus higher climate change projections, imply greater mitigation, lower climate risks and less adaptation. This implies greater mitigation trade-offs in terms of overall economic development, food crop prices, energy prices and overall household consumption, but lower climate risk, with sustainable development synergies such as human health and lower adaptation trade-offs, and an uneven distribution of effects",very high,3,test,"It highlights the importance of societal priorities and policy design for realizing synergies. However, the literature is not well developed in terms of how to optimize mitigation, adaptation and sustainable development interventions to achieve multiple priorities. 18.2.5.3.2 Risk management combinations with lower to higher climate change Given the global climate system is committed to additional future warming, different portfolios of adaptation, mitigation, and sustainable development interventions are relevant for climate risk management. The different strands of literature discussed above can be integrated to help inform thinking about combinations of approaches to climate risk management. Globally, low climate change projections, versus higher climate change projections, imply greater mitigation, lower climate risks and less adaptation. This implies greater mitigation trade-offs in terms of overall economic development, food crop prices, energy prices and overall household consumption, but lower climate risk, with sustainable development synergies such as human health and lower adaptation trade-offs, and an uneven distribution of effects (very high confidence) (Roy et al., 2018). Sustainable development considerations could be used to prioritise mitigation options, but as noted earlier, there are trade-offs, with a potentially significant impact on the economic cost of mitigation, as well as a potential trade-off in terms of the climate outcomes that are still viable (Riahi et al., 2022).",False,high,high,"[('high', -0.35625273, 70.03), ('medium', -1.3562527, 25.76), ('very', -3.2312527, 3.95), ('Confidence', -7.1062527, 0.08), ('low', -7.2312527, 0.07)]",high,high,"[('high', -0.6022056, 54.76), ('medium', -0.8522056, 42.65), ('very', -3.7272055, 2.41), ('low', -7.3522058, 0.06), ('I', -7.4772058, 0.06)]",medium,medium,"[('medium', -0.5382546, 58.38), ('high', -0.9132546, 40.12), ('very', -4.2882547, 1.37), ('low', -7.0382547, 0.09), ('I', -8.538255, 0.02)]",high,high,"[('high', -0.60355604, 54.69), ('medium', -0.85355604, 42.59), ('very', -3.7285562, 2.4), ('low', -6.478556, 0.15), (""'"", -7.228556, 0.07)]",high,high,"[('high', -0.35625273, 70.03), ('medium', -1.3562527, 25.76), ('very', -3.2312527, 3.95), ('Confidence', -7.1062527, 0.08), ('low', -7.2312527, 0.07)]"
7114,7114,256,7114,AR6_WGII,2703,3,"Nevertheless, some authors have cautioned that urban transitions will be associated with synergies as well as trade-offs with respect to sustainable development ",Urban transitions will be associated with synergies as well as trade-offs with respect to sustainable development,very high,3,test,"Urban agriculture enables citizens to fulfil some of their food needs, improving urban resilience to food shortages, enhancing biodiversity and increasing coping capacity during disasters (Demuzere et al., 2014; Clucas et al., 2018) (Lwasa et al., 2022). Strengthening urban agroecosystems therefore increases resilience to supply shocks from climate change impacts and can contribute to community cohesion (Temmer, 2017a). 18 2692Chapter 18 Climate Resilient Development Pathways Overall, the discourse in the literature regarding the future of cities emphasises the importance of viewing cities as more than just their physical infrastructure that can be made more resilient through engineering solutions (Davidson et al., 2019). Rather, urban areas are increasingly conceptualised as complex socio-ecological or socio- technical systems (very high confidence) (Patorniti et al., 2017; Patorniti et al., 2018; Visvizi et al., 2018; Savaget et al., 2019). Such frameworks integrate physical, cyber, social and ecological elements of cities in pursuit of resilience and sustainability transitions, and they recognise the role of governance and engagement processes as being central to system change (Temmer, 2017b). Nevertheless, some authors have cautioned that urban transitions will be associated with synergies as well as trade-offs with respect to sustainable development (very high confidence) (Maes et al., 2019; Sharifi, 2020). 18.3.1.3 Land, Oceans and Ecosystems Land, oceans and terrestrial ecosystems are in transition globally, with anthropogenic factors including climate change being a major driving force (very high confidence) (IPBES, 2019) (Box 6).",False,medium,medium,"[('medium', -0.5029251, 60.48), ('high', -1.2529252, 28.57), ('Confidence', -2.2529252, 10.51), ('High', -6.502925, 0.15), ('Statement', -6.877925, 0.1)]",medium,medium,"[('medium', -0.20180857, 81.73), ('high', -1.7018086, 18.24), ('very', -9.201809, 0.01), ('Confidence', -9.201809, 0.01), ('High', -9.701809, 0.01)]",medium,medium,"[('medium', -0.20180857, 81.73), ('high', -1.7018086, 18.24), ('Confidence', -9.201809, 0.01), ('very', -9.201809, 0.01), ('High', -9.701809, 0.01)]",medium,medium,"[('medium', -0.31360108, 73.08), ('high', -1.313601, 26.89), ('very', -8.9386015, 0.01), ('High', -9.6886015, 0.01), ('Medium', -10.0636015, 0.0)]",medium,medium,"[('medium', -0.31360108, 73.08), ('high', -1.313601, 26.89), ('very', -8.9386015, 0.01), ('High', -9.6886015, 0.01), ('Medium', -10.0636015, 0.0)]"
7131,7131,257,7131,AR6_WGII,2718,23,"For example, addressing climate impacts in isolation is unlikely to achieve equitable, efficient or effective adaptation outcomes ","Addressing climate impacts in isolation is unlikely to achieve equitable, efficient or effective adaptation outcomes",very high,3,test,"As a consequence, the characteristics of economic systems will play an important role in determining their resilience (very high confidence). These effects will occur within the context of other developments, such as a growing world population, which increases environmental pressures and pollution. This impact is higher for developing countries than for high-income countries (Liobikienė and Butkus, 2018). While looking for sustainable climate-resilient policies, many complex and interconnected systems, including economic development, must be considered in the face of global-scale changes (Hilmi and Safa, 2010). Miller (2017) discusses some of the planning for, and application of, adaptation measures that improve sustainability, noting the importance of considering a range of factors including complexities of interconnected systems, the inherent uncertainties associated with projections of climate change impacts and the effects of global-scale changes such as technological and economic development for decision makers. For example, addressing climate impacts in isolation is unlikely to achieve equitable, efficient or effective adaptation outcomes (very high confidence). Instead, integrating climate resilience into growth and development planning allows decision makers to identify what sustainable development policies can support climate-resilient growth and poverty reduction and understand better how patterns and trends of economic development affect vulnerability and exposure to climate impacts across sectors and populations, including distributional effects (Doczi, 2015).",False,high,high,"[('high', -0.04227085, 95.86), ('medium', -3.542271, 2.89), ('very', -4.4172707, 1.21), ('High', -8.417271, 0.02), ('Confidence', -9.917271, 0.0)]",high,high,"[('high', -0.19335213, 82.42), ('medium', -1.9433521, 14.32), ('very', -3.8183522, 2.2), ('High', -5.193352, 0.56), ('Confidence', -5.693352, 0.34)]",high,high,"[('high', -0.22702356, 79.69), ('medium', -1.8520236, 15.69), ('Confidence', -3.9770236, 1.87), ('High', -4.2270236, 1.46), ('very', -4.8520236, 0.78)]",high,high,"[('high', -0.03255298, 96.8), ('medium', -3.657553, 2.58), ('very', -5.657553, 0.35), ('High', -6.407553, 0.16), ('Confidence', -7.032553, 0.09)]",high,high,"[('high', -0.19335213, 82.42), ('medium', -1.9433521, 14.32), ('very', -3.8183522, 2.2), ('High', -5.193352, 0.56), ('Confidence', -5.693352, 0.34)]"
7132,7132,258,7132,AR6_WGII,2718,26,"Although higher levels of poverty, corruption, and economic and social inequalities can increase the risk of negative outcomes, these potential negative effects would be mitigated if inequality impacts were taken into consideration in all stages of policy making ","Although higher levels of poverty, corruption, and economic and social inequalities can increase the risk of negative outcomes, these potential negative effects would be mitigated if inequality impacts were taken into consideration in all stages of policy making",very high,3,test,"While looking for sustainable climate-resilient policies, many complex and interconnected systems, including economic development, must be considered in the face of global-scale changes (Hilmi and Safa, 2010). Miller (2017) discusses some of the planning for, and application of, adaptation measures that improve sustainability, noting the importance of considering a range of factors including complexities of interconnected systems, the inherent uncertainties associated with projections of climate change impacts and the effects of global-scale changes such as technological and economic development for decision makers. For example, addressing climate impacts in isolation is unlikely to achieve equitable, efficient or effective adaptation outcomes (very high confidence). Instead, integrating climate resilience into growth and development planning allows decision makers to identify what sustainable development policies can support climate-resilient growth and poverty reduction and understand better how patterns and trends of economic development affect vulnerability and exposure to climate impacts across sectors and populations, including distributional effects (Doczi, 2015). Markkanen and Anger-Kraavi (2019) highlighted that climate change mitigation policy can influence inequality both positively and negatively. Although higher levels of poverty, corruption, and economic and social inequalities can increase the risk of negative outcomes, these potential negative effects would be mitigated if inequality impacts were taken into consideration in all stages of policy making (very high confidence). The primary objective of economic and financial incentives around carbon emissions is to redirect investment from high to low carbon technologies (Komendantova et al., 2016).",False,medium,medium,"[('medium', -0.029115368, 97.13), ('low', -4.154115, 1.57), ('Confidence', -5.279115, 0.51), ('Medium', -5.904115, 0.27), ('high', -5.904115, 0.27)]",medium,medium,"[('medium', -0.028800962, 97.16), ('low', -4.153801, 1.57), ('Confidence', -5.403801, 0.45), ('Medium', -5.653801, 0.35), ('high', -5.778801, 0.31)]",medium,medium,"[('medium', -0.05829603, 94.34), ('low', -3.308296, 3.66), ('Confidence', -4.058296, 1.73), ('Medium', -6.558296, 0.14), ('high', -7.183296, 0.08)]",medium,medium,"[('medium', -0.103599146, 90.16), ('Confidence', -2.603599, 7.4), ('low', -3.978599, 1.87), ('Medium', -5.728599, 0.33), ('high', -6.728599, 0.12)]",medium,medium,"[('medium', -0.058266006, 94.34), ('Confidence', -3.058266, 4.7), ('low', -5.058266, 0.64), ('high', -6.558266, 0.14), ('Medium', -6.933266, 0.1)]"
7135,7135,259,7135,AR6_WGII,2719,29,"Stable and predictable carbon-pricing regimes would significantly contribute to fostering financial innovation that can help further accelerate the decarbonisation of the global economy, even in jurisdictions which are more lenient in implementing climate mitigation actions ","Stable and predictable carbon-pricing regimes would significantly contribute to fostering financial innovation that can help further accelerate the decarbonisation of the global economy, even in jurisdictions which are more lenient in implementing climate mitigation actions",very high,3,test,"The EU taxonomy for sustainable activities is a promising step in the right direction. For example, a ‘green’ label for bonds is often stretched to encompass financing facilities of issuers that misrepresent the actual environmental footprint of their operations (the so-called risk of ‘greenwashing’). Even in cases where the bonds’ proceeds are actually used to finance green projects, investors often remain exposed to both the green and ‘brown’ assets of the issuers (Gianfrate and Peri, 2019; Flammer, 2020). The heterogeneity of metrics and rating methodologies (along with inherent conflict of interests between issuers, investors and score/ rating providers) results in inconsistent and unreliable quantification of the actual environmental footprint of corporate and sovereign issuers (Battiston et al., 2017; Busch et al.). In order to promote financial climate-related disclosures for companies and financial intermediaries, the financial system could play a key role in pricing carbon and in allocating capital towards low-carbon emission companies (Aldy and Gianfrate, 2019; Bento and Gianfrate, 2020; Aldy et al., 2021). Stable and predictable carbon-pricing regimes would significantly contribute to fostering financial innovation that can help further accelerate the decarbonisation of the global economy, even in jurisdictions which are more lenient in implementing climate mitigation actions (very high confidence) (Baranzini et al., 2017). A growing number of financial regulators are intensifying efforts to enhance climate-related disclosure of financial actors.",False,medium,medium,"[('medium', -0.25946867, 77.15), ('Confidence', -1.7594687, 17.21), ('high', -3.2594686, 3.84), ('low', -4.5094686, 1.1), ('Statement', -5.6344686, 0.36)]",medium,medium,"[('medium', -0.05259265, 94.88), ('high', -3.3025928, 3.68), ('Confidence', -4.9275928, 0.72), ('low', -5.3025928, 0.5), ('Statement', -7.1775928, 0.08)]",medium,medium,"[('medium', -0.035507802, 96.51), ('high', -3.910508, 2.0), ('low', -5.0355077, 0.65), ('Confidence', -5.1605077, 0.57), ('I', -6.5355077, 0.15)]",medium,medium,"[('medium', -0.035507802, 96.51), ('high', -3.910508, 2.0), ('low', -5.0355077, 0.65), ('Confidence', -5.1605077, 0.57), ('I', -6.5355077, 0.15)]",medium,medium,"[('medium', -0.035507802, 96.51), ('high', -3.910508, 2.0), ('low', -5.0355077, 0.65), ('Confidence', -5.1605077, 0.57), ('I', -6.5355077, 0.15)]"
7146,7146,260,7146,AR6_WGII,2725,8,"For example, climate-resilient futures will depend on recognising the socioeconomic, political and health inequities that often affect Indigenous Peoples (Mapfumo et al., 2016; Ludwig and Poliseli, 2018) ","Climate-resilient futures will depend on recognising the socioeconomic, political and health inequities that often affect Indigenous Peoples",very high,3,test,"Self-determination in climate change assessment, response and governance is critical (Chakraborty and Sherpa, 2021), and Indigenous Peoples are actively contributing to respond to climate change (Etchart, 2017). Climate change assessment and adaptation should be self-determined and led by Indigenous Peoples, acknowledge the importance of developing genuine partnerships, respect Indigenous knowledge and ways of knowing, and acknowledge Indigenous Peoples as stewards of their environment (Country et al., 2016; Country et al., 2018; ITK, 2019; Barker and Pickerill, 2020; Chakraborty and Sherpa, 2021). Supporting Indigenous Peoples’ leadership and rights in climate adaptation options at the local, regional, national and international levels is an effective way to ensure that such options are adapted to their living conditions and do not pose additional detrimental impacts to their lives (very high confidence). Chapter 18 shows that the transformations required to deliver climate-resilient futures will create societal disruptions, with impacts that are most often unevenly experienced by groups with high exposure and sensitivity to climate change, including Indigenous Peoples and local communities (Schipper et al., 2020a). Climate-resilient futures depend on finding strategies to address the causes and drivers of deep inequities (Chapter 18). For example, climate-resilient futures will depend on recognising the socioeconomic, political and health inequities that often affect Indigenous Peoples (Mapfumo et al., 2016; Ludwig and Poliseli, 2018) (very high confidence). International conventions to support and utilise Indigenous knowledge and local knowledge Several tools within international conventions may support instruments to develop equitable processes that facilitate the inclusion of Indigenous knowledge and leadership in climate change adaptation initiatives.",False,high,high,"[('high', -0.2355778, 79.01), ('medium', -1.7355778, 17.63), ('very', -4.2355776, 1.45), ('Confidence', -4.4855776, 1.13), ('High', -5.2355776, 0.53)]",high,high,"[('high', -0.3299658, 71.89), ('medium', -1.3299658, 26.45), ('very', -4.7049656, 0.91), ('High', -5.3299656, 0.48), ('Medium', -7.0799656, 0.08)]",high,high,"[('high', -0.3299658, 71.89), ('medium', -1.3299658, 26.45), ('very', -4.7049656, 0.91), ('High', -5.3299656, 0.48), ('Medium', -7.0799656, 0.08)]",Confidence: very high,very high,"[('Confidence', -0.8992672, 40.69), ('high', -1.1492672, 31.69), ('medium', -1.5242672, 21.78), ('High', -3.5242672, 2.95), ('very', -4.399267, 1.23)]",high,high,"[('high', -0.3299658, 71.89), ('medium', -1.3299658, 26.45), ('very', -4.7049656, 0.91), ('High', -5.3299656, 0.48), ('Medium', -7.0799656, 0.08)]"
