,Unnamed: 0.1,Unnamed: 0,statement_idx,report,page_num,sent_num,original_statement,final_statement,confidence,score,split,context,has_confidence_in_final_statement,raw_output_1,model_confidence_classification_1,model_logprobs1,raw_output_2,model_confidence_classification_2,model_logprobs2,raw_output_3,model_confidence_classification_3,model_logprobs3,raw_output_4,model_confidence_classification_4,model_logprobs4,raw_output_5,model_confidence_classification_5,model_logprobs5
6104,6104,220,6104,AR6_WGII,2056,29,"Due to the large range of insular- related vulnerabilities, almost 50% of terrestrial species presently considered at risk of global extinction also occur on islands ","Small islands host significant levels of global terrestrial species diversity and endemism. Due to the large range of insular- related vulnerabilities, almost 50% of terrestrial species presently considered at risk of global extinction also occur on islands",high,2,test,"The El Niño-related 2015–2016 drought in Vanuatu led to reliance on small amounts of contaminated water left at the bottom of household tanks. A Caribbean high-resolution drought atlas spanning 1950–2016 indicates that the region-wide 2013–2016 drought was the most severe event during the multi- decadal period. In Puerto Rico, the island experienced 80 consecutive weeks of moderate drought, 48 weeks of severe drought and 33 weeks of extreme drought conditions between 2014 and 2016. Increasing trends in drought are apparent in the Caribbean although trends in the western Pacific are not statistically significant {15.3.3.2, 15.3.4.3}. Small islands host significant levels of global terrestrial species diversity and endemism. Due to the large range of insular- related vulnerabilities, almost 50% of terrestrial species presently considered at risk of global extinction also occur on islands (high confidence). Despite encompassing approximately 2% of the Earth’s terrestrial surface, oceanic and other high-endemicity islands are estimated to harbour substantial proportions of existing species including ~ 25% extant global flora, ~ 12% birds and ~10% mammals {15.3.3.3}.",False,High,high,"[('High', -0.6268237, 53.43), ('Medium', -1.06477, 34.48), ('high', -2.6340296, 7.18), ('medium', -3.0845702, 4.57), ('Very', -6.064093, 0.23)]",High,high,"[('High', -0.6262448, 53.46), ('Medium', -1.2677968, 28.15), ('high', -2.102626, 12.21), ('medium', -2.8302433, 5.9), ('Very', -6.3740683, 0.17)]",High,high,"[('High', -0.17908466, 83.6), ('Medium', -2.0785751, 12.51), ('high', -3.502634, 3.01), ('medium', -5.4759483, 0.42), ('Very', -5.558485, 0.39)]",High,high,"[('High', -0.3803695, 68.36), ('Medium', -1.4797882, 22.77), ('high', -2.70134, 6.71), ('medium', -4.0228868, 1.79), ('Very', -5.853913, 0.29)]",High,high,"[('High', -0.43215466, 64.91), ('high', -1.6256266, 19.68), ('Medium', -2.0808191, 12.48), ('medium', -3.699479, 2.47), ('Very', -5.977336, 0.25)]"
6161,6161,221,6161,AR6_WGII,2072,6,"Tropical island natural habitats/systems are highly vulnerable to extreme weather events such as TCs, due to their small size, unique ecological systems and often low socioeconomic capacity ","Tropical island natural habitats/systems are highly vulnerable to extreme weather events such as tropical cyclones (TCs), due to their small size, unique ecological systems and often low socioeconomic capacity",high,2,test,"Additionally, migratory birds, which use small islands (e.g., atolls) for stopovers or breeding/nesting sites, are projected to become impacted. Within the Mediterranean and Caribbean, significant losses to coastal wetlands—critical habitat for migratory birds—has already been observed, with further significant habitat losses, redistribution and changes in quality being projected across island systems such as the Bahamas (Caribbean) and Sardinia (Mediterranean) (Vogiatzakis et al., 2016; Wolcott et al., 2018). Indirect impacts of SLR may potentially result in equal or more biodiversity loss than direct impacts (medium confidence). Relocation of displaced coastal human populations and associated intensive agriculture and urban areas inland to natural habitat may result in greater biodiversity loss than direct impacts—especially on islands with large coastal populations and urban centres (Wetzel et al., 2012; Bellard et al., 2013b). Given the dense population of insular hotspots (~31.8% of existing humans within ~15.9% of inhabited global land area) and the fact that on many islands, large proportions of human populations live within coastal regions, it has been suggested that immense impacts from such relocations should be factored into projection and adaptation studies (Wetzel et al., 2012). Tropical island natural habitats/systems are highly vulnerable to extreme weather events such as TCs, due to their small size, unique ecological systems and often low socioeconomic capacity (high confidence) (Box 15.2; Goulding et al., 2016; Schütte et al., 2018). Growing evidence suggests high resilience of forest habitats (Keppel et al., 2014; Luke et al., 2017), especially within intact forest ecosystems to hurricanes and cyclones (Goulding et al., 2016).",False,Medium,medium,"[('Medium', -0.3250911, 72.25), ('High', -1.52542, 21.75), ('medium', -3.0643985, 4.67), ('high', -4.3301682, 1.32), (' medium', -9.750075, 0.01)]",Medium,medium,"[('Medium', -0.5737462, 56.34), ('High', -0.8804593, 41.46), ('high', -4.50586, 1.1), ('medium', -4.5285993, 1.08), ('Very', -9.109871, 0.01)]",High,high,"[('High', -0.60224015, 54.76), ('Medium', -0.8484903, 42.81), ('high', -4.1549516, 1.57), ('medium', -4.774939, 0.84), ('Very', -8.68468, 0.02)]",Medium,medium,"[('Medium', -0.24003743, 78.66), ('High', -1.6469588, 19.26), ('medium', -4.115831, 1.63), ('high', -5.436601, 0.44), (' medium', -10.4525175, 0.0)]",High,high,"[('High', -0.60224015, 54.76), ('Medium', -0.8484903, 42.81), ('high', -4.1549516, 1.57), ('medium', -4.774939, 0.84), ('Very', -8.68468, 0.02)]"
6178,6178,222,6178,AR6_WGII,2136,15,"Of the 6116 projections for more than 2700 species assessed in biodiversity hotspots, ~44% were found to be at high extinction risk, and ~24% at very high extinction risk due to climate change ","Of the 6116 projections for more than 2700 species assessed in biodiversity hotspots, ~44% were found to be at high extinction risk, and ~24% at very high extinction risk due to climate change",medium,1,test,"{CCP1.2.1} Observed climate velocities are approximately 20% lower inside than outside of terrestrial and freshwater biodiversity hotspots, but 69% higher inside than outside marine hotspots (high confidence). In spite of the lower climate velocities inside terrestrial hotspots, these areas are not projected to serve as effective climate refugia from the effects of global warming, especially for endemic species (unique to a hotspot) (medium confidence). The greater climate velocities inside marine hotspots exposes their species to greater climate-induced pressures inside than outside hotspots (high confidence). The differences between temperatures inside and outside of hotspots narrow with increasing warming (medium confidence). {CCP1.2.2} The risk of species extinction increases with warming in all climate change projections for native species studied in hotspots (high confidence), being about 10-times greater for endemic species from 1.5°C to 3°C above pre-industrial levels (medium confidence). Of the 6116 projections for more than 2700 species assessed in biodiversity hotspots, ~44% were found to be at high extinction risk, and ~24% at very high extinction risk due to climate change (medium confidence). Very high extinction risk in biodiversity hotspots due to climate change is more common for 1 In this report, the following summary terms are used to describe the available evidence: limited, medium or robust; and for the degree of agreement: low, medium, or high.",False,High,high,"[('High', -0.66084117, 51.64), ('high', -1.344866, 26.06), ('Medium', -1.9794619, 13.81), ('medium', -2.5291178, 7.97), ('Very', -6.0776863, 0.23)]",High,high,"[('High', -0.3418078, 71.05), ('Medium', -1.9293628, 14.52), ('high', -2.1526046, 11.62), ('medium', -3.7061267, 2.46), ('Very', -6.118076, 0.22)]",high,high,"[('high', -0.6659974, 51.38), ('medium', -1.5064057, 22.17), ('High', -1.6448754, 19.3), ('Medium', -2.7349215, 6.49), ('very', -5.5747213, 0.38)]",High,high,"[('High', -0.32919583, 71.95), ('high', -2.0584362, 12.77), ('Medium', -2.0939853, 12.32), ('medium', -3.8612754, 2.1), ('Very', -5.098136, 0.61)]",High,high,"[('High', -0.6522265, 52.09), ('high', -1.240304, 28.93), ('Medium', -2.200696, 11.07), ('medium', -2.6073217, 7.37), ('Very', -6.0810804, 0.23)]"
6211,6211,223,6211,AR6_WGII,2147,2,Temperature-driven range shifts and range expansions are projected to also lead to cascading effects on marine biodiversity through ecological interactions ,Temperature-driven range shifts and range expansions in marine ecosystems are projected to lead to cascading effects on marine biodiversity through ecological interactions,high,2,test,"The marine hotspots most currently threatened by non-climate- related human impacts are all situated in the Northern Hemisphere, specifically along the northern European, Mediterranean and Asian coasts, where the overlap of overfishing and pollution is especially large Endemics species are only found in one place in the world Mitigation is paramount to safeguard biodiversity and increase resilience against climate change 2% 4%20% 2%13%32% *Proportion of species facing extinction risks: >80% losses of abundance or range<1.5°C 1.5-2°C >3°C <1.5°C 1.5-2°C >3°CTerrestrial* Marine*Endemics’ are more at risk than: Endemics’ are at risk of extinction in: 54% Oceans2.7 times10 times100% Islands84% Mountains Species introduced by human activityWidespread speciesBiodiversity Hotspots Areas with many rare and unique species Figure CCP1.6 | A summary of the projected risks of species extinction at global warming levels of <1.5°C, 1.5–2.0°C and >3°C in terrestrial and marine biodiversity hotspots. Data from Manes et al. (2021). CCP1 2136Cross-Chapter Paper 1 Biodiversity Hotspots (Figure CCP1.2b; Halpern et al., 2008; Halpern et al., 2015; Ramírez et al., 2018). Although there is a strong overlap of non-climatic and climatic impacts in marine ecosystems (Blowes et al., 2019; Bowler et al., 2020), the effects suggest that climate change impacts are most severe in tropical and northern high-latitude seas (high confidence) (Doney et al., 2012; Gattuso et al., 2015; Cheung et al., 2018; IPCC, 2019b). Temperature-driven range shifts and range expansions are projected to also lead to cascading effects on marine biodiversity through ecological interactions (high confidence) (Pecl et al., 2017; Vergés et al., 2019). Cascading effects may be especially pronounced in temperate reefs, where tropicalisation could lead to the arrival of herbivorous fish and predators previously absent (Vergés et al., 2019).",False,Medium,medium,"[('Medium', -0.5230171, 59.27), ('High', -1.0762513, 34.09), ('medium', -3.1507256, 4.28), ('high', -3.7608216, 2.33), (' medium', -9.142232, 0.01)]",Medium,medium,"[('Medium', -0.5474847, 57.84), ('High', -1.0966713, 33.4), ('medium', -2.877601, 5.63), ('high', -3.4758675, 3.09), ('Very', -8.925677, 0.01)]",Medium,medium,"[('Medium', -0.50705546, 60.23), ('High', -1.1605055, 31.33), ('medium', -2.8825095, 5.6), ('high', -3.5739424, 2.8), ('Very', -9.098383, 0.01)]",Medium,medium,"[('Medium', -0.2288455, 79.55), ('High', -1.6581553, 19.05), ('medium', -4.4544163, 1.16), ('high', -6.0781918, 0.23), (' medium', -9.974201, 0.0)]",Medium,medium,"[('Medium', -0.21423657, 80.72), ('High', -1.9797739, 13.81), ('medium', -3.085399, 4.57), ('high', -4.740886, 0.87), (' medium', -8.769155, 0.02)]"
6230,6230,224,6230,AR6_WGII,2149,0,"CCP1 2138Cross-Chapter Paper 1 Biodiversity Hotspots increase due to carbon dioxide fertilization, this may be compromised by drought ","While forest growth in New Zeland is projected to potentially increase due to carbon dioxide fertilization, this may be compromised by drought",low,0,test,"Bellard et al. (2016) projected losses of land due to sea level rise in the East Australian Forest hotspot (H140), and González-Orozco et al. (2016) projected the contraction of eucalyptus species towards the coast of the Southwest Australia hotspot (H134), exposing them to sea level rise. In New Zealand forests (H139), native plants may be replaced by more fire- resistant introduced species following climate change-related fires (Perry et al., 2014). While forest growth is projected to potentially CCP1 2138Cross-Chapter Paper 1 Biodiversity Hotspots increase due to carbon dioxide fertilization, this may be compromised by drought (low confidence) (Ausseil et al., 2013). Seed production in native New Zealand beech forests is projected to increase due to climate warming, fuelling the abundance of invasive rats and stoats, which then predate native species and lead to loss of endemic fauna and flora (medium confidence) (Tompkins et al., 2013, Ch.",False,Medium,medium,"[('Medium', -0.33712608, 71.38), ('medium', -1.254904, 28.51), ('Low', -7.8383927, 0.04), ('High', -8.142284, 0.03), (' medium', -8.560062, 0.02)]",Medium,medium,"[('Medium', -0.24308735, 78.42), ('medium', -1.5376735, 21.49), ('Low', -7.9519134, 0.04), ('High', -8.259615, 0.03), (' medium', -8.7411175, 0.02)]",medium,medium,"[('medium', -0.09467479, 90.97), ('Medium', -2.424814, 8.85), ('high', -6.8651443, 0.1), ('low', -8.125694, 0.03), ('High', -8.334417, 0.02)]",medium,medium,"[('medium', -0.46966085, 62.52), ('Medium', -0.9873611, 37.26), ('Low', -7.309457, 0.07), ('low', -7.353219, 0.06), (' medium', -8.086629, 0.03)]",Medium,medium,"[('Medium', -0.24308735, 78.42), ('medium', -1.5376735, 21.49), ('Low', -7.9519134, 0.04), ('High', -8.259615, 0.03), (' medium', -8.7411175, 0.02)]"
6248,6248,225,6248,AR6_WGII,2154,23,"However, a national scale analysis projected climate change to cause freshwater species range shifts, but no losses of species in this hotspot ","A national scale analysis projected climate change to cause freshwater species range shifts, but no losses of species in Australia's Murray-Darling river basin biodiversity hotspot",low,0,test,"Africa and Madagascar (H172) are projected to see a climate-driven 10% reduction in freshwater flow that is projected to threaten the survival of ~9% of freshwater-dependent fish and birds (low confidence) (Thieme et al., 2010). Climate change is projected to increase the extinction vulnerability of most freshwater fish in the western South Africa Cape hotspot (H170) (low confidence) (Shelton et al., 2018). In Asia, although climate change impacts on the Yangtze (H183) and Mekong river (H186) biodiversity hotspots have not been reported, they are subject to the range of human impacts of over-exploitation, pollution, water abstraction, altered flow regimes, habitat loss and spread of invasive species, which makes them more vulnerable to climate effects (medium confidence) (Dudgeon et al., 2006). The release of water from shrinking glaciers in Asia to some extent protects downstream freshwaters against drought, but half of these glaciers are projected to disappear by 2100 (medium confidence) (Pritchard, 2019). In Australia, the Murray-Darling river basin occupies much of the Eastern Rivers hotspot (H195) and climate-related drought exacerbated by water abstraction is projected to drive declines in freshwater birds, fish and invertebrates (high confidence) (Grafton et al., 2013). However, a national scale analysis projected climate change to cause freshwater species range shifts, but no losses of species in this hotspot (low confidence) (James et al., 2017, WG2 Ch. 11).",False,Medium,medium,"[('Medium', -0.57094985, 56.5), ('medium', -0.8959239, 40.82), ('Low', -4.211205, 1.48), ('low', -4.783776, 0.84), ('High', -6.145718, 0.21)]",medium,medium,"[('medium', -0.29927242, 74.14), ('Medium', -1.5154189, 21.97), ('low', -3.771597, 2.3), ('Low', -4.498129, 1.11), ('high', -5.8609123, 0.28)]",Medium,medium,"[('Medium', -0.2898894, 74.83), ('medium', -1.5639048, 20.93), ('Low', -3.5312853, 2.93), ('low', -4.848569, 0.78), ('High', -5.51447, 0.4)]",Medium,medium,"[('Medium', -0.6377205, 52.85), ('medium', -0.81383365, 44.32), ('Low', -4.190129, 1.51), ('low', -4.6551557, 0.95), ('High', -6.1586976, 0.21)]",Medium,medium,"[('Medium', -0.040228378, 96.06), ('medium', -3.7153993, 2.43), ('Low', -4.838454, 0.79), ('High', -5.0392194, 0.65), ('low', -7.9324346, 0.04)]"
6249,6249,226,6249,AR6_WGII,2154,28,"Marine heatwaves have increased over the past century, causing mass mortalities in the hotspots of the Mediterranean (H216), Great Barrier Reef (H236), western and southern Australia (H227, 228), northwest Atlantic (H207) and northeast Pacific (H197) ","Marine heatwaves have increased over the past century, causing mass mortalities in the biodiversity hotspots of the Mediterranean, Great Barrier Reef, western and southern Australia, northwest Atlantic and northeast Pacific",high,2,test,"However, a national scale analysis projected climate change to cause freshwater species range shifts, but no losses of species in this hotspot (low confidence) (James et al., 2017, WG2 Ch. 11). CCP1.2.4 Marine The 43 hotspots in marine ecosystems cover 46,600,000 km2, repre- senting 9% of the ocean area (Table CCP1.1; Figure CCP1.2). They in- clude coral reef ecosystems, kelp forests, seagrass meadows, polar and upwelling zones (Figures CCP1.13; CCP1.14). CCP1.2.4.1 Observed Impacts Observed impacts attributable to climate change are strongly biased geographically, with most data from the temperate Northern Hemisphere, followed by subtropical to temperate Australia and few long-term data in the tropics (Poloczanska et al., 2013; Poloczanska et al., 2016). Marine heatwaves have increased over the past century, causing mass mortalities in the hotspots of the Mediterranean (H216), Great Barrier Reef (H236), western and southern Australia (H227, 228), northwest Atlantic (H207) and northeast Pacific (H197) (high confidence) (Hobday et al., 2018; Oliver et al., 2018). The shift of thousands of species from equatorial latitudes since the 1950s has been attributed to climate warming (medium confidence) (Chaudhary et al., 2021).",False,high,high,"[('high', -0.6425262, 52.6), ('High', -0.87581784, 41.65), ('medium', -3.7246547, 2.41), ('Medium', -3.7345119, 2.39), ('very', -5.0962825, 0.61)]",High,high,"[('High', -0.46606332, 62.75), ('high', -1.453759, 23.37), ('Medium', -2.367747, 9.37), ('medium', -3.3041904, 3.67), ('very', -5.538747, 0.39)]",High,high,"[('High', -0.29710424, 74.3), ('high', -1.6293453, 19.61), ('Medium', -3.0826192, 4.58), ('medium', -4.6714864, 0.94), ('Very', -5.682898, 0.34)]",High,high,"[('High', -0.42234495, 65.55), ('high', -1.2200553, 29.52), ('Medium', -3.4447544, 3.19), ('medium', -4.519698, 1.09), ('Very', -5.749299, 0.32)]",High,high,"[('High', -0.46606332, 62.75), ('high', -1.453759, 23.37), ('Medium', -2.367747, 9.37), ('medium', -3.3041904, 3.67), ('very', -5.538747, 0.39)]"
6252,6252,227,6252,AR6_WGII,2154,31,"Coral reefs in some Indian Ocean hotspots (H230, 234) already exhibit net loss of coral reefs ",Coral reefs in some Indian Ocean biodiversity hotspots already exhibit net loss of coral reefs,low,0,test,"They in- clude coral reef ecosystems, kelp forests, seagrass meadows, polar and upwelling zones (Figures CCP1.13; CCP1.14). CCP1.2.4.1 Observed Impacts Observed impacts attributable to climate change are strongly biased geographically, with most data from the temperate Northern Hemisphere, followed by subtropical to temperate Australia and few long-term data in the tropics (Poloczanska et al., 2013; Poloczanska et al., 2016). Marine heatwaves have increased over the past century, causing mass mortalities in the hotspots of the Mediterranean (H216), Great Barrier Reef (H236), western and southern Australia (H227, 228), northwest Atlantic (H207) and northeast Pacific (H197) (high confidence) (Hobday et al., 2018; Oliver et al., 2018). The shift of thousands of species from equatorial latitudes since the 1950s has been attributed to climate warming (medium confidence) (Chaudhary et al., 2021). Climate change-related hazards, particularly marine heat events, have caused widespread coral bleaching and mass mortalities as the time between consecutive bleaching events decreases (high confidence) (IPCC, 2018; Bindoff et al., 2019; IPCC, 2019b). Coral reefs in some Indian Ocean hotspots (H230, 234) already exhibit net loss of coral reefs (low confidence) (Perry et al., 2018). While coral bleaching is a",False,Medium,medium,"[('Medium', -0.24360913, 78.38), ('High', -2.1723907, 11.39), ('medium', -2.4509685, 8.62), ('high', -4.193188, 1.51), ('Low', -7.590792, 0.05)]",Medium,medium,"[('Medium', -0.37278703, 68.88), ('High', -1.200355, 30.11), ('medium', -5.2118335, 0.55), ('high', -5.5836387, 0.38), ('Low', -7.642751, 0.05)]",Medium,medium,"[('Medium', -0.25519103, 77.48), ('High', -1.5153115, 21.97), ('medium', -5.8316317, 0.29), ('high', -6.4435854, 0.16), ('Low', -7.3365164, 0.07)]",Medium,medium,"[('Medium', -0.25519103, 77.48), ('High', -1.5153115, 21.97), ('medium', -5.8316317, 0.29), ('high', -6.4435854, 0.16), ('Low', -7.3365164, 0.07)]",Medium,medium,"[('Medium', -0.2991465, 74.15), ('High', -1.6046351, 20.1), ('medium', -3.1493833, 4.29), ('high', -4.2717686, 1.4), ('Very', -8.097631, 0.03)]"
6312,6312,228,6312,AR6_WGII,2177,7,Engaging the private sector in coastal adaptation action with a range of financial tools is crucial to address the coastal adaptation funding gap ,Engaging the private sector in coastal adaptation action with a range of financial tools is crucial to address the coastal adaptation funding gap,high,2,test,"The effectiveness of different approaches (e.g., awareness and education, market-based and legal strategies) is mediated by how well they address contextual and psychosocial factors influencing adaptation choices in coastal C&S (medium confidence). Adaptation options accounting for risk perceptions and aligning with public values tend to be more socioculturally acceptable, and consequently facilitate pro-social behavioural change {CCP2.4.1}. Locally appropriate institutional capabilities, including regulatory provisions and finances dedicated to maintaining healthy coastal socioecological systems, build adaptive capacity in C&S by the sea (high confidence) {CCP2.4}. Implementing integrated multi-level coastal zone governance, pre- emptive planning, enabling behavioural change and alignment of financial resources with a wide set of values will provide C&S with greater flexibility to open up the solution space to adapt to climate change (high confidence). Insufficient financial resources are a key constraint for coastal adaptation, particularly in the Global South (high confidence). Engaging the private sector in coastal adaptation action with a range of financial tools is crucial to address the coastal adaptation funding gap (high confidence). Considering the full range of economic and non-economic values will improve adaptation effectiveness and equity across C&S archetypes (high confidence).",False,Medium,medium,"[('Medium', -0.07913235, 92.39), ('medium', -2.7501376, 6.39), ('High', -4.521052, 1.09), ('high', -7.174334, 0.08), ('Low', -7.918404, 0.04)]",Medium,medium,"[('Medium', -0.084473744, 91.9), ('High', -2.8125317, 6.01), ('medium', -3.9460042, 1.93), ('high', -6.5680933, 0.14), ('Low', -9.53543, 0.01)]",medium,medium,"[('medium', -0.462398, 62.98), ('Medium', -1.1116023, 32.9), ('high', -3.7664638, 2.31), ('High', -4.040878, 1.76), (' medium', -8.315663, 0.02)]",medium,medium,"[('medium', -0.7044119, 49.44), ('Medium', -0.7631926, 46.62), ('High', -3.8297896, 2.17), ('high', -4.0599074, 1.73), (' medium', -8.337716, 0.02)]",Medium,medium,"[('Medium', -0.07913235, 92.39), ('medium', -2.7501376, 6.39), ('High', -4.521052, 1.09), ('high', -7.174334, 0.08), ('Low', -7.918404, 0.04)]"
6390,6390,229,6390,AR6_WGII,2249,4,"Observed trends in annual precipitation are significant only in some areas and some periods, and they are stationary over the long term throughout the region ","Observed trends in annual precipitation are significant only in some areas and some periods, and they are stationary over the long term throughout the Mediterranean region",medium,1,test,"Towards the end of the CCP4 2238Cross-Chapter Paper 4 Mediterranean Region 21st century, ocean warming in the range 0.8°C–3.8°C is projected near the surface (high confidence), 0.8°C–3.0°C at intermediate depth and 0.15°C–0.18°C in deeper waters (Darmaraki et al., 2019b; Soto-Navarro et al., 2020). The duration and intensity of marine heat waves have increased (high confidence) (Darmaraki et al., 2019a) and both parameters are projected to continue increasing in the future (Galli et al., 2017). Under Representative Concentration Pathway (RCP) 8.5, at least one long-lasting marine heat wave is projected for every year by 2100, up to 3 months longer and about four times more intense than present-day events (WGI AR6 Chapter 9, Fox-Kemper et al., 2021; Darmaraki et al., 2019b). Salinity is projected to increase, with anomalies from +0.48 to +0.89 psu by the end of the century (medium confidence) (WGI AR6 Chapter 9, Fox-Kemper et al., 2021; Adloff et al., 2015). Observed trends in annual precipitation are significant only in some areas and some periods, and they are stationary over the long term throughout the region (medium confidence) (WGI AR6 Chapter 11, Seneviratne et al., 2021; Figure CCP4.3; Harris et al., 2014; Lionello and Scarascia, 2018; Vicente-Serrano et al., 2020). Precipitation is projected to decrease (high confidence for global warming levels above 2°C) (Figure CCP4.2) by approximately 4% per 1°C global warming, for all seasons in the central and southern basin, and mostly in summer in the north (Mariotti et al., 2015; Hertig and Tramblay, 2017; Lionello and Scarascia, 2018).",False,Medium,medium,"[('Medium', -0.7629335, 46.63), ('Low', -0.8427675, 43.05), ('low', -2.789621, 6.14), ('medium', -3.185455, 4.14), ('High', -9.073269, 0.01)]",Low,low,"[('Low', -0.76432157, 46.56), ('Medium', -0.91706586, 39.97), ('low', -2.416196, 8.93), ('medium', -3.101045, 4.5), ('High', -9.178306, 0.01)]",Medium,medium,"[('Medium', -0.95843774, 38.35), ('medium', -1.4084041, 24.45), ('Low', -1.5977218, 20.24), ('low', -1.7771099, 16.91), (' medium', -8.997729, 0.01)]",Medium,medium,"[('Medium', -0.7629335, 46.63), ('Low', -0.8427675, 43.05), ('low', -2.789621, 6.14), ('medium', -3.185455, 4.14), ('High', -9.073269, 0.01)]",Medium,medium,"[('Medium', -0.7629335, 46.63), ('Low', -0.8427675, 43.05), ('low', -2.789621, 6.14), ('medium', -3.185455, 4.14), ('High', -9.073269, 0.01)]"
6392,6392,230,6392,AR6_WGII,2249,9,Widespread increase of evaporative demand and some decrease of precipitation explain the drying of the Mediterranean region during recent decades ,Widespread increase of evaporative demand and some decrease of precipitation explain the drying of the Mediterranean region during recent decades,high,2,test,"Observed trends in annual precipitation are significant only in some areas and some periods, and they are stationary over the long term throughout the region (medium confidence) (WGI AR6 Chapter 11, Seneviratne et al., 2021; Figure CCP4.3; Harris et al., 2014; Lionello and Scarascia, 2018; Vicente-Serrano et al., 2020). Precipitation is projected to decrease (high confidence for global warming levels above 2°C) (Figure CCP4.2) by approximately 4% per 1°C global warming, for all seasons in the central and southern basin, and mostly in summer in the north (Mariotti et al., 2015; Hertig and Tramblay, 2017; Lionello and Scarascia, 2018). Precipitation extremes have increased in some northern areas (medium confidence), and are projected to increase in the north (high confidence for global warming levels above 2°C), potentially accompanied by an increase in of flash floods (Llasat et al., 2016), with no change in the south (low confidence) (WGI AR6 ATLAS, Gutiérrez et al. 2021; Figures CCP4.2; CCP4.3; Tramblay and Somot, 2018; Lionello and Scarascia, 2020). These trends enhance the gradient between northern (already characterised by more intense events) and southern areas (where extreme precipitation events are comparatively milder) (Giorgi et al., 2014; Jacob et al., 2014; Vautard et al., 2014; Lionello and Scarascia, 2020). Widespread increase of evaporative demand and some decrease of precipitation explain the drying of the Mediterranean region during recent decades (high confidence) (WGI AR6 Chapter 11, Seneviratne et al., 2021; Figure CCP4.3) (Spinoni et al., 2015; Gudmundsson and Seneviratne, 2016; Spinoni et al., 2017; Stagge et al., 2017; Caloiero et al., 2018). Droughts are projected to become more severe, more frequent and longer under moderate emission scenarios, and strongly enhanced under severe emission scenarios (high confidence) (WGI AR6 Chapter 11, 3–52.5–3Major container ports (million TEU) Mediterranean (MED)The Mediterranean region MjMj titi tt 1,000–5,000100–1,0000–100Major urban areas (thousands of people) -4,0004,000Elevation (metres above sea level) 1–2.5 Above 5,000 Figure CCP4.1 | The Mediterranean region: Topography and bathymetry (colour bar in metres), main urban areas (population in thousands for 2020 from www.naturalearthdata.com), container ports (millions of TEU [twenty-foot container equivalent units] in 2017, from International Association of Ports and Harbours) and borders of the Mediterranean region used in WGI AR6 Chapter 10 (Doblas-Reyes et al., 2021).",False,Medium,medium,"[('Medium', -0.17613006, 83.85), ('High', -1.895395, 15.03), ('medium', -4.722187, 0.89), ('high', -6.4960117, 0.15), ('Low', -7.6214943, 0.05)]",Medium,medium,"[('Medium', -0.17613006, 83.85), ('High', -1.895395, 15.03), ('medium', -4.722187, 0.89), ('high', -6.4960117, 0.15), ('Low', -7.6214943, 0.05)]",Medium,medium,"[('Medium', -0.021786418, 97.84), ('High', -4.2222486, 1.47), ('medium', -5.320702, 0.49), ('Low', -6.362101, 0.17), ('high', -9.256913, 0.01)]",Medium,medium,"[('Medium', -0.0968654, 90.77), ('High', -2.815913, 5.99), ('medium', -3.5507934, 2.87), ('high', -6.1785016, 0.21), ('Low', -6.626347, 0.13)]",Medium,medium,"[('Medium', -0.12466102, 88.28), ('High', -2.8919053, 5.55), ('medium', -2.9103208, 5.45), ('high', -5.710732, 0.33), ('Low', -5.7428, 0.32)]"
